TIMESTAMP,LW_IN_Consolide,LW_OUT_Consolide,LST_Calculee
2020-05-11 10:30:00,341.81,375.48,12.24704
2020-05-12 10:30:00,358.99,382.56,13.541992
2020-05-13 10:30:00,367.79,398.58,16.520416
2020-05-14 10:30:00,340.51,394.93,15.944061
2020-05-15 10:30:00,342.4,401.7,17.189636
2020-05-16 10:30:00,367.69,425.67,21.410095
2020-05-17 10:30:00,379.63,432.69,22.59665
2020-05-18 10:30:00,390.95,437.47,23.385498
2020-05-19 10:30:00,397.0,440.52,23.889587
2020-05-20 10:30:00,415.88,425.59,21.226166
2020-05-21 10:30:00,411.71,460.09,27.144714
2020-05-22 10:30:00,426.33,447.26,24.940338
2020-05-23 10:30:00,375.36,392.42,15.345001
2020-05-24 10:30:00,393.59,418.04,19.965118
2020-05-25 10:30:00,404.45,426.4,21.40918
2020-05-26 10:30:00,381.51,437.92,23.495667
2020-05-27 10:30:00,405.2,457.86,26.795227
2020-05-28 10:30:00,369.44,430.24,22.2052
2020-05-29 10:30:00,385.43,442.45,24.259949
2020-05-30 10:30:00,395.44,447.39,25.06726
2020-05-31 10:30:00,375.43,433.89,22.819733
2020-06-01 10:30:00,404.0,460.01,27.157043
2020-06-02 10:30:00,418.36,474.25,29.448578
2020-06-03 10:30:00,418.37,458.09,26.789673
2020-06-04 10:30:00,387.5,391.96,15.213226
2020-06-05 10:30:00,372.5,379.88,12.97702
2020-06-06 10:30:00,367.44,403.95,17.51065
2020-06-07 10:30:00,386.04,409.41,18.438416
2020-06-12 10:30:00,399.24,444.01,24.479248
2020-06-13 10:30:00,415.6,459.7,27.066956
2020-06-14 10:30:00,406.04,417.35,19.79721
2020-06-15 10:30:00,423.07,434.45,22.751526
2020-06-23 10:30:00,410.46,461.69,27.414337
2020-06-24 10:30:00,413.15,465.38,28.015045
2020-06-25 10:30:00,415.31,462.65,27.55722
2020-06-26 10:30:00,422.89,474.18,29.422516
2020-06-27 10:30:00,429.96,449.0,25.223145
2020-06-28 10:30:00,391.3,414.31,19.304688
2020-06-29 10:30:00,386.34,422.49,20.782623
2020-06-30 10:30:00,394.6,424.78,21.158325
2020-07-01 10:30:00,408.34,415.38,19.43576
2020-07-02 10:30:00,403.2,417.11,19.764435
2020-07-03 10:30:00,397.27,423.0,20.834229
2020-07-04 10:30:00,418.2,428.14,21.666718
2020-07-05 10:30:00,425.81,456.09,26.430725
2020-07-06 10:30:00,384.97,419.12,20.188599
2020-07-07 10:30:00,387.44,422.57,20.792877
2020-07-08 10:30:00,382.3,389.87,14.839874
2020-07-09 10:30:00,410.4,427.36,21.557098
2020-07-10 10:30:00,388.22,411.89,18.879547
2020-07-11 10:30:00,382.43,427.51,21.681732
2020-07-12 10:30:00,388.71,441.66,24.113495
2020-07-13 10:30:00,405.44,462.8,27.614685
2020-07-14 10:30:00,424.29,459.81,27.056335
2020-07-15 10:30:00,389.39,426.67,21.509674
2020-07-16 10:30:00,394.22,400.81,16.834839
2020-07-17 10:30:00,416.15,440.87,23.883911
2020-07-18 10:30:00,429.75,477.59,29.952667
2020-07-19 10:30:00,431.3,479.55,30.263855
2020-07-20 10:30:00,401.18,415.6,19.500977
2020-07-21 10:30:00,376.57,424.89,21.241364
2020-07-22 10:30:00,389.82,,
2020-07-23 10:30:00,401.7,,
2020-07-24 10:30:00,403.77,,
2020-07-25 10:30:00,429.33,,
2020-07-26 10:30:00,403.28,,
2020-07-27 10:30:00,414.15,,
