Site,Date,NDVI,SAVI,ET_PT_ICOS (mm/h),ET_PT_ERA5 (mm/h),ET_TTME_ICOS (mm/h)
Lamasquere,2022-04-07,0.7830054755627662,0.5440436410483515,,0.46560229730110636,0.0
Lamasquere,2022-05-01,0.8319570061607027,0.5831977244338385,,0.5318146203447823,0.0
Lamasquere,2022-05-10,0.7749087505330963,0.5514756312590494,,0.5563313241054393,0.3555
Lamasquere,2022-05-18,0.7176927405740012,0.5064892772041304,,0.4452147352214675,0.3653
Lamasquere,2022-06-03,0.4668138419611732,0.31159030173191293,0.42280375693013006,0.2610602187208153,0.0
Lamasquere,2022-06-11,0.317750227725371,0.18736003301551854,0.2213783332092412,0.17742733744368877,0.0543
Lamasquere,2022-06-18,0.3046083109826186,0.19091385408025144,0.13271135226457406,0.1255677920092563,0.0
Lamasquere,2022-07-13,0.24003018053355596,0.18008067398264066,0.12299420553788576,0.12772720362925868,0.0
Lamasquere,2022-07-29,0.34469499507661333,0.2734067793016194,0.43447072005463566,0.3840637868904767,0.0
Lamasquere,2022-08-29,0.25306864756814645,0.18423395719516933,0.14467699663547862,0.14657390500101705,0.0596
Lamasquere,2022-09-30,0.21933847021236627,0.11426473467789318,0.41663009352164737,0.2934699692975392,0.0896
Lamasquere,2022-10-16,0.1636726980472228,0.10028511346865372,0.2755589812372225,0.27697304383391974,0.0
Lamasquere,2022-10-25,0.16769985109683685,0.11199643834932467,0.2198341106102321,0.2000153446103394,0.0
Lamasquere,2022-12-19,0.4589978461822113,0.25727398276979735,0.08535307146940395,0.13629133341907362,0.222
Lamasquere,2022-12-28,0.5898213085439626,0.3900565275005452,0.04097678581497137,0.15705659596061863,
Lamasquere,2023-02-13,0.7803882298567246,0.5573074384148706,0.09332202592602727,0.29333503114155,0.0
Lamasquere,2023-02-14,0.7774973161215993,0.5696320548400711,0.15894170396477897,0.2748574661093401,0.0
Lamasquere,2023-03-01,0.7989355783462624,0.5846652975730169,0.07534176048428869,0.1993340966011626,0.0
Lamasquere,2023-04-18,0.26484794221012176,0.1790991292791222,0.23999076181433396,0.2793441097446108,0.0
Lamasquere,2023-04-19,0.26484794221012176,0.1790991292791222,0.2583860068075216,0.3394008444984971,0.0
Lamasquere,2023-05-04,0.40766862356154865,0.2617999182219274,0.25496561447180693,0.4168861006263017,0.0
Lamasquere,2023-05-28,0.49639233648542147,0.3337039775737241,0.2640554704381942,0.28633965285830026,0.0
Lamasquere,2023-05-29,0.46113842555269174,0.32391303191913623,0.3230244481985905,0.40919767619661773,0.0
Lamasquere,2023-06-05,0.4904942076362127,0.339116336613648,0.32085421035368344,0.38384209657601437,0.0
Lamasquere,2023-07-07,0.7070606178414426,0.48291915739593405,0.65313224252242,0.25512002958789143,0.0
Lamasquere,2023-07-08,0.7350522946586867,0.5034910319870899,0.6735021044298237,0.24423810770519566,0.0
Lamasquere,2023-07-16,0.7234646649294076,0.5140061108961859,0.590402180126643,0.32989373374214376,0.0
Lamasquere,2023-07-23,0.737951077742795,0.500657246138679,0.5522479150096923,0.20236783791657534,0.0
Lamasquere,2023-07-31,0.7274623073419785,0.49633663690184154,0.5044377905414626,0.26511280677062654,0.0
Lamasquere,2023-08-08,0.6999290682911418,0.47893775134800026,0.44225258086326324,0.174126703058254,0.0
Lamasquere,2023-08-09,0.7026402994258745,0.4950363128713815,0.5035833549122464,0.09832371758041468,0.0
Lamasquere,2023-09-01,0.21415119409365574,0.14903431233282052,0.19231830980736175,0.2034895018272001,0.0
Lamasquere,2023-09-09,0.21536663911767223,0.15096085977972806,0.14069726095329266,0.09267042856606,0.0
Lamasquere,2023-09-10,0.21165507590535154,0.15410800296406074,0.1790313318075913,0.1705626014895757,0.0
Lamasquere,2023-09-18,0.26209015346668324,0.15984339812421933,0.33026513637997906,0.21762483041168498,0.0839
Lamasquere,2023-09-25,0.2519821087686541,0.1579232332170906,0.16807891889696755,0.18445029238859792,0.0
Lamasquere,2023-09-26,0.23728974627007504,0.15700233341251096,0.25045974993958997,0.19689000409100643,0.0
Lamasquere,2023-10-04,0.24245609802333393,0.1692427575845873,0.18363135287468793,0.1823584355363664,0.0
Lamasquere,2023-10-11,0.23476522117634258,0.1491994974526845,0.14122934964450592,0.1349651760008093,0.0
Lamasquere,2023-10-12,0.2110891990291262,0.13984612292299445,0.23537153586965942,0.10183748353084154,0.0
Lamasquere,2023-11-13,0.22520428415613214,0.12116246705188968,,0.17808035085858065,0.133
Lamasquere,2023-12-30,0.434529549524728,0.2394541727820234,0.1101727180007711,0.117047087653655,0.0628
